O_Code,O_Name,D_Name,D_Code,Commuters
E02001510,Barnsley 002,Barnsley 020,E02001528,3
E02001511,Barnsley 003,Barnsley 020,E02001528,15
E02001512,Barnsley 004,Barnsley 020,E02001528,10
E02001513,Barnsley 005,Barnsley 020,E02001528,7
E02001514,Barnsley 006,Barnsley 020,E02001528,19
E02001515,Barnsley 007,Barnsley 020,E02001528,18
E02001516,Barnsley 008,Barnsley 020,E02001528,11
E02001517,Barnsley 009,Barnsley 020,E02001528,15
E02001518,Barnsley 010,Barnsley 020,E02001528,12
E02001519,Barnsley 011,Barnsley 020,E02001528,10
E02001520,Barnsley 012,Barnsley 020,E02001528,12
E02001521,Barnsley 013,Barnsley 020,E02001528,12
E02001522,Barnsley 014,Barnsley 020,E02001528,41
E02001523,Barnsley 015,Barnsley 020,E02001528,23
E02001524,Barnsley 016,Barnsley 020,E02001528,10
E02001525,Barnsley 017,Barnsley 020,E02001528,12
E02001526,Barnsley 018,Barnsley 020,E02001528,11
E02001527,Barnsley 019,Barnsley 020,E02001528,12
E02001528,Barnsley 020,Barnsley 020,E02001528,292
E02001529,Barnsley 021,Barnsley 020,E02001528,11
E02001530,Barnsley 022,Barnsley 020,E02001528,15
E02001531,Barnsley 023,Barnsley 020,E02001528,40
E02001532,Barnsley 024,Barnsley 020,E02001528,5
E02001533,Barnsley 025,Barnsley 020,E02001528,20
E02001534,Barnsley 026,Barnsley 020,E02001528,43
E02001535,Barnsley 027,Barnsley 020,E02001528,4
E02001536,Barnsley 028,Barnsley 020,E02001528,11
E02001537,Barnsley 029,Barnsley 020,E02001528,13
E02001538,Barnsley 030,Barnsley 020,E02001528,7
E02001543,Doncaster 005,Barnsley 020,E02001528,1
E02001545,Doncaster 007,Barnsley 020,E02001528,1
E02001547,Doncaster 009,Barnsley 020,E02001528,1
E02001549,Doncaster 011,Barnsley 020,E02001528,1
E02001550,Doncaster 012,Barnsley 020,E02001528,3
E02001553,Doncaster 015,Barnsley 020,E02001528,3
E02001554,Doncaster 016,Barnsley 020,E02001528,1
E02001556,Doncaster 018,Barnsley 020,E02001528,1
E02001558,Doncaster 020,Barnsley 020,E02001528,7
E02001559,Doncaster 021,Barnsley 020,E02001528,2
E02001560,Doncaster 022,Barnsley 020,E02001528,1
E02001564,Doncaster 026,Barnsley 020,E02001528,2
E02001567,Doncaster 029,Barnsley 020,E02001528,6
E02001568,Doncaster 030,Barnsley 020,E02001528,3
E02001569,Doncaster 031,Barnsley 020,E02001528,4
E02001571,Doncaster 033,Barnsley 020,E02001528,2
E02001572,Doncaster 034,Barnsley 020,E02001528,3
E02001573,Doncaster 035,Barnsley 020,E02001528,3
E02001574,Doncaster 036,Barnsley 020,E02001528,1
E02001576,Doncaster 038,Barnsley 020,E02001528,1
E02001577,Doncaster 039,Barnsley 020,E02001528,1
E02001578,Rotherham 001,Barnsley 020,E02001528,16
E02001579,Rotherham 002,Barnsley 020,E02001528,11
E02001580,Rotherham 003,Barnsley 020,E02001528,2
E02001581,Rotherham 004,Barnsley 020,E02001528,1
E02001582,Rotherham 005,Barnsley 020,E02001528,1
E02001583,Rotherham 006,Barnsley 020,E02001528,2
E02001584,Rotherham 007,Barnsley 020,E02001528,3
E02001585,Rotherham 008,Barnsley 020,E02001528,2
E02001588,Rotherham 011,Barnsley 020,E02001528,1
E02001589,Rotherham 012,Barnsley 020,E02001528,2
E02001592,Rotherham 015,Barnsley 020,E02001528,2
E02001594,Rotherham 017,Barnsley 020,E02001528,1
E02001596,Rotherham 019,Barnsley 020,E02001528,1
E02001598,Rotherham 021,Barnsley 020,E02001528,2
E02001599,Rotherham 022,Barnsley 020,E02001528,1
E02001600,Rotherham 023,Barnsley 020,E02001528,2
E02001601,Rotherham 024,Barnsley 020,E02001528,1
E02001603,Rotherham 026,Barnsley 020,E02001528,1
E02001605,Rotherham 028,Barnsley 020,E02001528,2
E02001606,Rotherham 029,Barnsley 020,E02001528,2
E02001607,Rotherham 030,Barnsley 020,E02001528,1
E02001611,Sheffield 001,Barnsley 020,E02001528,1
E02001613,Sheffield 003,Barnsley 020,E02001528,2
E02001614,Sheffield 004,Barnsley 020,E02001528,3
E02001615,Sheffield 005,Barnsley 020,E02001528,2
E02001617,Sheffield 007,Barnsley 020,E02001528,1
E02001618,Sheffield 008,Barnsley 020,E02001528,4
E02001626,Sheffield 016,Barnsley 020,E02001528,1
E02001627,Sheffield 017,Barnsley 020,E02001528,1
E02001628,Sheffield 018,Barnsley 020,E02001528,1
E02001629,Sheffield 019,Barnsley 020,E02001528,1
E02001630,Sheffield 020,Barnsley 020,E02001528,1
E02001631,Sheffield 021,Barnsley 020,E02001528,1
E02001634,Sheffield 024,Barnsley 020,E02001528,4
E02001636,Sheffield 026,Barnsley 020,E02001528,1
E02001638,Sheffield 028,Barnsley 020,E02001528,1
E02001646,Sheffield 036,Barnsley 020,E02001528,2
E02001647,Sheffield 037,Barnsley 020,E02001528,1
E02001652,Sheffield 042,Barnsley 020,E02001528,3
E02001653,Sheffield 043,Barnsley 020,E02001528,1
E02001654,Sheffield 044,Barnsley 020,E02001528,1
E02001669,Sheffield 059,Barnsley 020,E02001528,1
E02001671,Sheffield 061,Barnsley 020,E02001528,1
E02001674,Sheffield 064,Barnsley 020,E02001528,1
E02001678,Sheffield 068,Barnsley 020,E02001528,1
E02006843,Sheffield 073,Barnsley 020,E02001528,1
E02006868,Sheffield 075,Barnsley 020,E02001528,1
E02001509,Barnsley 001,Barnsley 021,E02001529,11
E02001510,Barnsley 002,Barnsley 021,E02001529,16
E02001511,Barnsley 003,Barnsley 021,E02001529,19
E02001512,Barnsley 004,Barnsley 021,E02001529,22
E02001513,Barnsley 005,Barnsley 021,E02001529,25
E02001514,Barnsley 006,Barnsley 021,E02001529,15
E02001515,Barnsley 007,Barnsley 021,E02001529,30
E02001516,Barnsley 008,Barnsley 021,E02001529,14
E02001517,Barnsley 009,Barnsley 021,E02001529,45
